case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,label_id,phase2_alert_uid,phase3_alert_uid,evidence_id,raw_line_number,label,event_role,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source,match_rank,candidate_count,is_primary_candidate,case_summary,analyst_expected_conclusion
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_1605d3bae0b4eb6677026385674da8bf,evidence_48d72dc92dfbbc3d5f32de62cb02d22b,5034,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,19,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_659679c45c15a9ec35b846e01aa09f32,evidence_0f32f6713453a5d8ed8816a40aea792f,5035,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,20,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_4ea291ba1296f6bf9556459e576c8b11,evidence_792815548769abed22c4f293030773c9,5036,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,21,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_4d496a53d05888c872b0397727d6806f,evidence_4a3c0c315204396655ba04950e64e81b,5037,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,22,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_fe0c9dea5f2a99f751032ee9ba366b31,evidence_f4c0fc454d55c61f0f162310e9ab1ca9,5038,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,23,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_60ddda3def7c0d9af80f9800172da2a5,evidence_d486ddaaee1c48c87ba59e13daca4a79,5039,,case_window_context,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,24,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_22db4b7bc515e65536226d6807ce44aa,evidence_057347bdad285d94c7c5863b854a6d6f,5040,,case_window_context,2026-05-14T20:53:54.800000+00:00,2026-05-14T16:53:54.800-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,25,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_8d5b32d5cec0f7d130d2b9dbac7f4ff8,evidence_06847474591dac32989a286342039e4c,5041,,case_window_context,2026-05-14T20:53:54.819000+00:00,2026-05-14T16:53:54.819-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,26,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_ad54f6b1b5b8e06bd3fcdabbe8fa18ac,evidence_23e7f4e9adb02fbae54c437e4b903632,5042,,case_window_context,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,27,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_f7c34c6161fa58c10985a5b908c5d3e8,evidence_60d5a5ce7c3c7174bbe4d2a6908a9854,5043,,case_window_context,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,28,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_0ea51cb6bccf752d59d34536a7574df2,evidence_866c29572baaa8f280c313cd9ed86ea8,5044,,case_window_context,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,29,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_061b557bdada14ba8acbfc08b953c82f,evidence_11cf07dfdc0e9e7a3421a7d1fe74ad3c,5045,,case_window_context,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,30,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_87e7ffde6165cb73cdc5b6e4fdb7235a,evidence_4f5649226364378e17c55f3201404142,5046,,case_window_context,2026-05-14T20:54:04.782000+00:00,2026-05-14T16:54:04.782-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,31,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_90b48748d513a0f718a21aa6cbd1c00b,evidence_e9b8c2c5dbc9a5556d97c2d42f4926d2,5047,,case_window_context,2026-05-14T20:54:34.791000+00:00,2026-05-14T16:54:34.791-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,32,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_14ec1285449d3890a13de8055a46ba64,evidence_ecedf1a0d024769a0318798e8925d48a,5049,,case_window_context,2026-05-14T21:19:39.478000+00:00,2026-05-14T17:19:39.478-0400,safesoc-lnx-01,2501,syslog: User authentication failure.,authentication,wazuh_rule_2501,failure,medium,,partial,case_window_match,33,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_2e3ca4dc878d4403a244e4b3d2aba0ed,evidence_2104236109aea3ed58b6fb8fe59cd3bc,5050,,case_window_context,2026-05-14T21:20:17.491000+00:00,2026-05-14T17:20:17.491-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,34,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_b93db2cfb31d6f5f06ddef583aa0e698,evidence_1007ff68cf4a0fbb8977af36a8d1c326,5051,,case_window_context,2026-05-14T21:20:17.510000+00:00,2026-05-14T17:20:17.510-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,35,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_0ec825d7683a6a3c02b1ed0c229201b9,evidence_11b0043b32b6592d1c27a477b8af92a6,5052,,case_window_context,2026-05-14T21:20:17.510000+00:00,2026-05-14T17:20:17.510-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,36,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_79d8a4c8b2782289e53a211c3ca5cff0,evidence_400e76a6e30dc1b9306891601fc80070,5053,,case_window_context,2026-05-14T21:20:17.510000+00:00,2026-05-14T17:20:17.510-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,37,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_5555c344eabf804c713938bd4b262350,evidence_4a211255507e5bcd864d5e4a1be5d912,5054,,case_window_context,2026-05-14T21:20:17.511000+00:00,2026-05-14T17:20:17.511-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,38,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_99207fb60f207e7dfe4200871850aad2,evidence_824418bf075ef04d34b551bc8520977f,5055,,case_window_context,2026-05-14T21:20:17.511000+00:00,2026-05-14T17:20:17.511-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,39,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_df4b5541da5b16b44d5fa6ac56af9204,evidence_06dcc0bcb187d39e6be5b7a48dc93b54,5056,,case_window_context,2026-05-14T21:20:17.511000+00:00,2026-05-14T17:20:17.511-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,40,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_e1cace97457f09263105d25363bda708,evidence_9ee8fa96a94b372d92a4e2380bd23a3c,5057,,case_window_context,2026-05-14T21:20:17.511000+00:00,2026-05-14T17:20:17.511-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,41,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_8a4418c71e630e71882899427d4bae5f,evidence_56a5a623a3e9f84ede3e4b46367a5e1c,5058,,case_window_context,2026-05-14T21:20:17.511000+00:00,2026-05-14T17:20:17.511-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,42,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,,,alert_3b80fd40ae53a982f097ab11968feb4b,evidence_af97d964359f156f5cf0b543328634d4,5059,,case_window_context,2026-05-14T21:20:17.552000+00:00,2026-05-14T17:20:17.552-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,43,48,False,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.
